DELPHI DB FILE
FORMAT NUMBER=1
NUMBER OF BOUNDARY POINTS= 67600
26  54  73  0.101   -0.094  0.055   -0.051  -0.009  -0.002  
26  54  74  0.087   -0.083  0.051   -0.052  -0.023  0.020   
26  54  75  0.051   -0.055  0.034   -0.034  -0.035  0.038   
26  54  76  0.018   -0.018  0.012   -0.008  -0.025  0.020   
26  55  70  0.016   -0.016  0.006   -0.002  0.016   -0.021  
26  55  71  0.049   -0.050  0.007   -0.004  0.046   -0.049  
26  55  72  0.115   -0.108  -0.009  -0.003  0.048   -0.044  
26  55  73  0.143   -0.110  -0.003  -0.003  -0.010  -0.017  
26  55  74  0.138   -0.118  0.008   -0.009  -0.026  0.007   
26  55  75  0.081   -0.089  0.010   -0.002  -0.058  0.059   
26  55  76  0.025   -0.025  0.006   0.004   -0.039  0.030   
26  55  77  0.004   -0.004  0.001   0.001   -0.012  0.009   
26  56  69  0.007   -0.008  0.004   -0.002  0.007   -0.009  
26  56  70  0.024   -0.025  0.012   -0.009  0.022   -0.024  
26  56  71  0.058   -0.054  0.013   -0.022  0.045   -0.040  
26  56  72  0.106   -0.081  -0.005  -0.035  0.041   -0.025  
26  56  73  0.122   -0.088  -0.022  -0.012  -0.005  0.005   
26  56  74  0.104   -0.090  -0.044  0.031   -0.025  0.024   
26  56  75  0.059   -0.062  -0.033  0.032   -0.042  0.046   
26  56  76  0.019   -0.017  -0.007  0.011   -0.028  0.023   
26  57  28  0.007   -0.011  0.004   -0.003  0.003   -0.001  
26  57  29  0.008   -0.012  0.005   -0.003  0.001   0.002   
26  57  69  0.011   -0.013  0.005   0.001   0.012   -0.015  
26  57  70  0.037   -0.043  0.014   -0.004  0.033   -0.036  
26  57  71  0.083   -0.080  0.024   -0.022  0.057   -0.061  
26  57  72  0.145   -0.112  0.037   -0.065  0.035   -0.040  
26  57  73  0.128   -0.098  0.014   -0.043  -0.057  0.055   
26  57  74  0.068   -0.057  -0.017  0.004   -0.047  0.049   
26  57  75  0.031   -0.026  -0.014  0.006   -0.025  0.029   
26  57  76  0.009   -0.006  0.000   -0.005  -0.011  0.013   
26  57  77  0.001   0.002   0.005   -0.009  -0.003  0.005   
26  58  27  0.008   -0.009  0.001   -0.000  0.004   -0.004  
26  58  28  0.011   -0.018  0.004   -0.001  0.005   -0.002  
26  58  29  0.013   -0.021  0.005   -0.001  0.002   0.003   
26  58  30  0.009   -0.015  0.004   -0.001  -0.003  0.005   
26  58  69  0.011   -0.012  0.001   0.005   0.012   -0.015  
26  58  70  0.037   -0.042  -0.002  0.012   0.034   -0.038  
26  58  71  0.086   -0.083  -0.017  0.019   0.061   -0.066  
26  58  72  0.154   -0.119  -0.056  0.034   0.035   -0.047  
26  58  73  0.127   -0.102  -0.037  0.018   -0.067  0.060   
26  58  74  0.059   -0.049  0.009   -0.015  -0.047  0.044   
26  58  75  0.020   -0.017  0.027   -0.034  -0.015  0.019   
26  58  76  0.001   0.002   0.032   -0.041  -0.005  0.011   
